"id","type","x","y","z","vx","vy","vz","fz","fy","fz","TIMESTEP"
34,2,-0.0312939,0.00409888,-0.0670168,-0.733232,0.0550434,0.307599,-0.142014,0,-0.142014,161000
35,2,-0.00123161,0.000293003,-0.0122143,0,0,-1.45374,-0.142014,0,-0.142014,161000
36,2,-0.000428487,-0.00158531,0.0617604,0,0,-0.508845,-0.142014,0,-0.142014,161000
29,2,-0.470673,0.0355852,-0.334761,-1.43966,0.108075,-0.918394,-0.142014,0,-0.142014,162000
30,2,-0.361373,0.0284225,-0.273528,-1.37614,0.103307,-0.466255,-0.142014,0,-0.142014,162000
31,2,-0.247581,0.0195746,-0.198759,-1.05329,0.0790701,-0.718846,-0.142014,0,-0.142014,162000
32,2,-0.164714,0.0124071,-0.174804,-1.06294,0.0797944,0.0917319,-0.142014,0,-0.142014,162000
33,2,-0.108162,0.00684642,-0.0887255,-0.728937,0.054721,-0.700316,-0.142014,0,-0.142014,162000
34,2,-0.0459585,0.00519975,-0.0628263,-0.733232,0.0550434,0.111399,-0.142014,0,-0.142014,162000
35,2,-0.00123161,0.000293003,-0.0432507,0,0,-1.64994,-0.142014,0,-0.142014,162000
36,2,-0.000428487,-0.00158531,0.049622,0,0,-0.705045,-0.142014,0,-0.142014,162000
37,2,-0.00104597,0.00035885,0.0877902,0,0,-0.0051993,-0.142014,0,-0.142014,162000
30,2,-0.388896,0.0304887,-0.284814,-1.37614,0.103307,-0.662455,-0.142014,0,-0.142014,163000
31,2,-0.268647,0.021156,-0.215097,-1.05329,0.0790701,-0.915046,-0.142014,0,-0.142014,163000
32,2,-0.185972,0.014003,-0.174931,-1.06294,0.0797944,-0.104468,-0.142014,0,-0.142014,163000
33,2,-0.12274,0.00794084,-0.104693,-0.728937,0.054721,-0.896516,-0.142014,0,-0.142014,163000
35,2,-0.00123161,0.000293003,-0.0782111,0,0,-1.84614,-0.142014,0,-0.142014,163000
34,2,-0.0606232,0.00630062,-0.0625599,-0.733232,0.0550434,-0.0848015,-0.142014,0,-0.142014,163000
36,2,-0.000428487,-0.00158531,0.0335596,0,0,-0.901245,-0.142014,0,-0.142014,163000
37,2,-0.00104597,0.00035885,0.0857247,0,0,-0.201399,-0.142014,0,-0.142014,163000
30,2,-0.416419,0.0325548,-0.300025,-1.37614,0.103307,-0.858655,-0.142014,0,-0.142014,164000
31,2,-0.289713,0.0227374,-0.23536,-1.05329,0.0790701,-1.11125,-0.142014,0,-0.142014,164000
32,2,-0.207231,0.0155989,-0.178982,-1.06294,0.0797944,-0.300668,-0.142014,0,-0.142014,164000
33,2,-0.137319,0.00903526,-0.124585,-0.728937,0.054721,-1.09272,-0.142014,0,-0.142014,164000
35,2,-0.0108606,0.00101585,-0.0819692,-0.75399,0.0566018,0.634593,-0.142014,0,-0.142014,164000
34,2,-0.0752878,0.00740149,-0.0662174,-0.733232,0.0550434,-0.281001,-0.142014,0,-0.142014,164000
36,2,-0.000428487,-0.00158531,0.0135732,0,0,-1.09744,-0.142014,0,-0.142014,164000
37,2,-0.00104597,0.00035885,0.0797352,0,0,-0.397599,-0.142014,0,-0.142014,164000
30,2,-0.443942,0.0346209,-0.31916,-1.37614,0.103307,-1.05485,-0.142014,0,-0.142014,165000
31,2,-0.313049,0.0244893,-0.250599,-1.30351,0.0978543,-0.373856,-0.142014,0,-0.142014,165000
32,2,-0.22849,0.0171948,-0.186957,-1.06294,0.0797944,-0.496868,-0.142014,0,-0.142014,165000
33,2,-0.151898,0.0101297,-0.148401,-0.728937,0.054721,-1.28892,-0.142014,0,-0.142014,165000
34,2,-0.0899524,0.00850235,-0.073799,-0.733232,0.0550434,-0.477201,-0.142014,0,-0.142014,165000
35,2,-0.0259404,0.00214788,-0.0712388,-0.75399,0.0566018,0.438393,-0.142014,0,-0.142014,165000
36,2,-0.000428487,-0.00158531,-0.0103372,0,0,-1.29364,-0.142014,0,-0.142014,165000
37,2,-0.00104597,0.00035885,0.0698217,0,0,-0.593799,-0.142014,0,-0.142014,165000
30,2,-0.472919,0.0367962,-0.335591,-1.51917,0.114044,-0.643018,-0.142014,0,-0.142014,166000
31,2,-0.33912,0.0264463,-0.260037,-1.30351,0.0978543,-0.570056,-0.142014,0,-0.142014,166000
32,2,-0.249749,0.0187907,-0.198856,-1.06294,0.0797944,-0.693068,-0.142014,0,-0.142014,166000
33,2,-0.166476,0.0112241,-0.176129,-0.7256,0.0544705,-1.39599,5.86756,-0.00218869,5.86756,166000
34,2,-0.104617,0.00960322,-0.0853045,-0.733232,0.0550434,-0.673401,-0.142014,0,-0.142014,166000
35,2,-0.0410202,0.00327992,-0.0644325,-0.75399,0.0566018,0.242193,-0.142014,0,-0.142014,166000
36,2,-0.000428487,-0.00158531,-0.0381717,0,0,-1.48984,-0.142014,0,-0.142014,166000
37,2,-0.00104597,0.00035885,0.0559842,0,0,-0.789999,-0.142014,0,-0.142014,166000
31,2,-0.36519,0.0284034,-0.2734,-1.30351,0.0978543,-0.766256,-0.142014,0,-0.142014,167000
32,2,-0.271007,0.0203866,-0.214679,-1.06294,0.0797944,-0.889268,-0.142014,0,-0.142014,167000
33,2,-0.187276,0.0127855,-0.177184,-1.06771,0.0801525,-0.0705867,-0.142014,0,-0.142014,167000
34,2,-0.119282,0.0107041,-0.100734,-0.733232,0.0550434,-0.869601,-0.142014,0,-0.142014,167000
36,2,-0.000428487,-0.00158531,-0.0699301,0,0,-1.68604,-0.142014,0,-0.142014,167000
35,2,-0.0561,0.00441196,-0.0615501,-0.75399,0.0566018,0.0459928,-0.142014,0,-0.142014,167000
37,2,-0.00104597,0.00035885,0.0382228,0,0,-0.986199,-0.142014,0,-0.142014,167000
38,2,0.0018636,0.00152998,0.094315,0,0,-0.125077,-0.142014,0,-0.142014,167000
31,2,-0.39126,0.0303605,-0.290686,-1.30351,0.0978543,-0.962456,-0.142014,0,-0.142014,168000
32,2,-0.292266,0.0219824,-0.234426,-1.06294,0.0797944,-1.08547,-0.142014,0,-0.142014,168000
33,2,-0.20863,0.0143885,-0.180558,-1.06771,0.0801525,-0.266787,-0.142014,0,-0.142014,168000
34,2,-0.133946,0.011805,-0.120088,-0.733232,0.0550434,-1.0658,-0.142014,0,-0.142014,168000
36,2,-0.00601054,-0.00116627,-0.0849986,-0.712583,0.0534933,0.637605,-0.142014,0,-0.142014,168000
35,2,-0.0711798,0.00554399,-0.0625918,-0.75399,0.0566018,-0.150207,-0.142014,0,-0.142014,168000
37,2,-0.00104597,0.00035885,0.0165373,0,0,-1.1824,-0.142014,0,-0.142014,168000
38,2,0.0018636,0.00152998,0.089852,0,0,-0.321277,-0.142014,0,-0.142014,168000
31,2,-0.418276,0.0323886,-0.307442,-1.43871,0.108004,-0.583728,-0.142014,0,-0.142014,169000
32,2,-0.31483,0.0236763,-0.252798,-1.31852,0.0989808,-0.338165,-0.142014,0,-0.142014,169000
33,2,-0.229984,0.0159916,-0.187855,-1.06771,0.0801525,-0.462987,-0.142014,0,-0.142014,169000
34,2,-0.148611,0.0129058,-0.143365,-0.733232,0.0550434,-1.262,-0.142014,0,-0.142014,169000
36,2,-0.0202622,-9.64E-05,-0.074208,-0.712583,0.0534933,0.441405,-0.142014,0,-0.142014,169000
35,2,-0.0862596,0.00667603,-0.0675574,-0.75399,0.0566018,-0.346407,-0.142014,0,-0.142014,169000
37,2,-0.00104597,0.00035885,-0.00907224,0,0,-1.3786,-0.142014,0,-0.142014,169000
38,2,0.0018636,0.00152998,0.0814649,0,0,-0.517477,-0.142014,0,-0.142014,169000
31,2,-0.44705,0.0345487,-0.321078,-1.43871,0.108004,-0.779928,-0.142014,0,-0.142014,170000
32,2,-0.3412,0.0256559,-0.261523,-1.31852,0.0989808,-0.534365,-0.142014,0,-0.142014,170000
33,2,-0.251338,0.0175946,-0.199076,-1.06771,0.0801525,-0.659187,-0.142014,0,-0.142014,170000
34,2,-0.163276,0.0140067,-0.170567,-0.733232,0.0550434,-1.4582,-0.142014,0,-0.142014,170000
35,2,-0.101339,0.00780806,-0.0764471,-0.75399,0.0566018,-0.542607,-0.142014,0,-0.142014,170000
36,2,-0.0345138,0.000973466,-0.0673414,-0.712583,0.0534933,0.245205,-0.142014,0,-0.142014,170000
37,2,-0.00104597,0.00035885,-0.0386057,0,0,-1.5748,-0.142014,0,-0.142014,170000
38,2,0.0018636,0.00152998,0.0691538,0,0,-0.713677,-0.142014,0,-0.142014,170000
31,2,-0.475824,0.0367087,-0.338638,-1.43871,0.108004,-0.976128,-0.142014,0,-0.142014,171000
32,2,-0.367571,0.0276355,-0.274172,-1.31852,0.0989808,-0.730565,-0.142014,0,-0.142014,171000
33,2,-0.272692,0.0191977,-0.214221,-1.06771,0.0801525,-0.855387,-0.142014,0,-0.142014,171000
34,2,-0.182927,0.0154819,-0.176832,-1.07272,0.0805286,-0.0330212,-0.142014,0,-0.142014,171000
35,2,-0.116419,0.0089401,-0.0892608,-0.75399,0.0566018,-0.738807,-0.142014,0,-0.142014,171000
36,2,-0.0487655,0.00204333,-0.0643988,-0.712583,0.0534933,0.0490052,-0.142014,0,-0.142014,171000
37,2,-0.00104597,0.00035885,-0.0720632,0,0,-1.771,-0.142014,0,-0.142014,171000
38,2,0.0018636,0.00152998,0.0529188,0,0,-0.909877,-0.142014,0,-0.142014,171000
32,2,-0.393941,0.0296152,-0.290744,-1.31852,0.0989808,-0.926765,-0.142014,0,-0.142014,172000
33,2,-0.294047,0.0208007,-0.233291,-1.06771,0.0801525,-1.05159,-0.142014,0,-0.142014,172000
34,2,-0.204382,0.0170925,-0.179454,-1.07272,0.0805286,-0.229221,-0.142014,0,-0.142014,172000
35,2,-0.131499,0.0100721,-0.105998,-0.75399,0.0566018,-0.935007,-0.142014,0,-0.142014,172000
37,2,-0.00789257,0.000872822,-0.0843035,-0.740129,0.0555612,0.65097,-0.142014,0,-0.142014,172000
36,2,-0.0630172,0.0031132,-0.0653802,-0.712583,0.0534933,-0.147195,-0.142014,0,-0.142014,172000
38,2,0.0018636,0.00152998,0.0327597,0,0,-1.10608,-0.142014,0,-0.142014,172000
39,2,0.00270239,-0.000983768,0.0738399,0,0,-0.165298,-0.142014,0,-0.142014,172000
32,2,-0.420591,0.0316158,-0.309594,-1.45425,0.109171,-0.538654,-0.543738,0.00365052,-0.543738,173000
33,2,-0.315708,0.0224268,-0.25469,-1.3043,0.0979136,-0.281934,0.620477,0.0566545,0.620477,173000
34,2,-0.225836,0.0187031,-0.186,-1.07272,0.0805286,-0.425421,-0.142014,0,-0.142014,173000
35,2,-0.146579,0.0112042,-0.12666,-0.75399,0.0566018,-1.13121,-0.142014,0,-0.142014,173000
36,2,-0.0772688,0.00418307,-0.0702856,-0.712583,0.0534933,-0.343395,-0.142014,0,-0.142014,173000
37,2,-0.0226951,0.00198405,-0.0732456,-0.740129,0.0555612,0.45477,-0.142014,0,-0.142014,173000
38,2,0.0018636,0.00152998,0.00867667,0,0,-1.30228,-0.142014,0,-0.142014,173000
39,2,0.00270239,-0.000983768,0.0685725,0,0,-0.361498,-0.142014,0,-0.142014,173000
32,2,-0.44968,0.0337995,-0.322377,-1.45444,0.109185,-0.737285,-0.142014,0,-0.142014,174000
33,2,-0.342154,0.0244121,-0.26265,-1.32257,0.0992851,-0.496902,-0.142014,0,-0.142014,174000
34,2,-0.24729,0.0203137,-0.196469,-1.07272,0.0805286,-0.621621,-0.142014,0,-0.142014,174000
35,2,-0.161659,0.0123362,-0.151246,-0.75399,0.0566018,-1.32741,-0.142014,0,-0.142014,174000
36,2,-0.0915205,0.00525293,-0.079115,-0.712583,0.0534933,-0.539595,-0.142014,0,-0.142014,174000
37,2,-0.0374977,0.00309527,-0.0661117,-0.740129,0.0555612,0.25857,-0.142014,0,-0.142014,174000
38,2,0.0018636,0.00152998,-0.0193304,0,0,-1.49848,-0.142014,0,-0.142014,174000
39,2,0.00270239,-0.000983768,0.059381,0,0,-0.557698,-0.142014,0,-0.142014,174000
32,2,-0.478769,0.0359832,-0.339084,-1.45444,0.109185,-0.933485,-0.142014,0,-0.142014,175000
33,2,-0.368605,0.0263978,-0.27455,-1.32257,0.0992851,-0.693102,-0.142014,0,-0.142014,175000
34,2,-0.268745,0.0219242,-0.210863,-1.07272,0.0805286,-0.817821,-0.142014,0,-0.142014,175000
35,2,-0.176738,0.0134682,-0.179755,-0.75399,0.0566018,-1.52361,-0.142014,0,-0.142014,175000
36,2,-0.105772,0.0063228,-0.0918684,-0.712583,0.0534933,-0.735795,-0.142014,0,-0.142014,175000
37,2,-0.0523003,0.00420649,-0.0629018,-0.740129,0.0555612,0.0623704,-0.142014,0,-0.142014,175000
38,2,0.0018636,0.00152998,-0.0512615,0,0,-1.69468,-0.142014,0,-0.142014,175000
39,2,0.00270239,-0.000983768,0.0462655,0,0,-0.753898,-0.142014,0,-0.142014,175000
40,2,-0.00143527,-0.00262704,0.102061,0,0,-0.0503253,-0.142014,0,-0.142014,175000
33,2,-0.395057,0.0283835,-0.290373,-1.32257,0.0992851,-0.889302,-0.142014,0,-0.142014,176000
34,2,-0.290199,0.0235348,-0.229181,-1.07272,0.0805286,-1.01402,-0.142014,0,-0.142014,176000
35,2,-0.197733,0.0150443,-0.18317,-1.10765,0.0831507,-0.0507142,-0.142014,0,-0.142014,176000
36,2,-0.120024,0.00739266,-0.108546,-0.712583,0.0534933,-0.931995,-0.142014,0,-0.142014,176000
38,2,0.0018636,0.00152998,-0.0871165,0,0,-1.89088,-0.142014,0,-0.142014,176000
37,2,-0.0671029,0.00531772,-0.0636159,-0.740129,0.0555612,-0.13383,-0.142014,0,-0.142014,176000
39,2,0.00270239,-0.000983768,0.029226,0,0,-0.950098,-0.142014,0,-0.142014,176000
40,2,-0.00143527,-0.00262704,0.0990927,0,0,-0.246525,-0.142014,0,-0.142014,176000
33,2,-0.421508,0.0303692,-0.310118,-1.32226,0.0992622,-1.06333,1.3432,0.00107636,1.3432,177000
34,2,-0.311654,0.0251454,-0.251423,-1.07272,0.0805286,-1.21022,-0.142014,0,-0.142014,177000
35,2,-0.219886,0.0167073,-0.186146,-1.10765,0.0831507,-0.246914,-0.142014,0,-0.142014,177000
36,2,-0.134275,0.00846253,-0.129147,-0.712583,0.0534933,-1.12819,-0.142014,0,-0.142014,177000
38,2,-0.01193,0.00256546,-0.0770871,-0.751029,0.0563794,0.574862,-0.142014,0,-0.142014,177000
37,2,-0.0819055,0.00642894,-0.068254,-0.740129,0.0555612,-0.33003,-0.142014,0,-0.142014,177000
39,2,0.00270239,-0.000983768,0.00826255,0,0,-1.1463,-0.142014,0,-0.142014,177000
40,2,-0.00143527,-0.00262704,0.0922007,0,0,-0.442725,-0.142014,0,-0.142014,177000
33,2,-0.450406,0.0325386,-0.322895,-1.45913,0.109537,-0.698104,-0.142014,0,-0.142014,178000
34,2,-0.337408,0.0270787,-0.261228,-1.33066,0.0998925,-0.453923,-0.142014,0,-0.142014,178000
35,2,-0.242039,0.0183703,-0.193046,-1.10765,0.0831507,-0.443114,-0.142014,0,-0.142014,178000
36,2,-0.148527,0.0095324,-0.153673,-0.712583,0.0534933,-1.32439,-0.142014,0,-0.142014,178000
37,2,-0.096708,0.00754017,-0.0768161,-0.740129,0.0555612,-0.52623,-0.142014,0,-0.142014,178000
38,2,-0.0269506,0.00369305,-0.0675514,-0.751029,0.0563794,0.378662,-0.142014,0,-0.142014,178000
39,2,0.00270239,-0.000983768,-0.0166249,0,0,-1.3425,-0.142014,0,-0.142014,178000
40,2,-0.00143527,-0.00262704,0.0813847,0,0,-0.638925,-0.142014,0,-0.142014,178000
33,2,-0.479589,0.0347293,-0.338818,-1.45913,0.109537,-0.894304,-0.142014,0,-0.142014,179000
34,2,-0.364021,0.0290766,-0.272268,-1.33066,0.0998925,-0.650123,-0.142014,0,-0.142014,179000
35,2,-0.264192,0.0200333,-0.20387,-1.10765,0.0831507,-0.639314,-0.142014,0,-0.142014,179000
36,2,-0.164599,0.0107389,-0.172428,-1.04315,0.0783092,0.0526074,-0.142014,0,-0.142014,179000
37,2,-0.111511,0.00865139,-0.0893022,-0.740129,0.0555612,-0.72243,-0.142014,0,-0.142014,179000
38,2,-0.0419712,0.00482064,-0.0619396,-0.751029,0.0563794,0.182462,-0.142014,0,-0.142014,179000
39,2,0.00270239,-0.000983768,-0.0454364,0,0,-1.5387,-0.142014,0,-0.142014,179000
40,2,-0.00143527,-0.00262704,0.0666447,0,0,-0.835125,-0.142014,0,-0.142014,179000
34,2,-0.390634,0.0310744,-0.287232,-1.33066,0.0998925,-0.846323,-0.142014,0,-0.142014,180000
35,2,-0.286345,0.0216963,-0.218617,-1.10765,0.0831507,-0.835514,-0.142014,0,-0.142014,180000
36,2,-0.185462,0.0123051,-0.173337,-1.04315,0.0783092,-0.143593,-0.142014,0,-0.142014,180000
37,2,-0.126313,0.00976262,-0.105712,-0.740129,0.0555612,-0.91863,-0.142014,0,-0.142014,180000
39,2,0.00270239,-0.000983768,-0.0781719,0,0,-1.7349,-0.142014,0,-0.142014,180000
38,2,-0.0569917,0.00594823,-0.0602519,-0.751029,0.0563794,-0.0137378,-0.142014,0,-0.142014,180000
40,2,-0.00143527,-0.00262704,0.0479807,0,0,-1.03133,-0.142014,0,-0.142014,180000
41,2,0.000526431,-0.00226815,0.106568,0,0,-0.0193257,-0.142014,0,-0.142014,180000
34,2,-0.417247,0.0330723,-0.30612,-1.33066,0.0998925,-1.04252,-0.142014,0,-0.142014,181000
35,2,-0.308498,0.0233594,-0.237289,-1.10765,0.0831507,-1.03171,-0.142014,0,-0.142014,181000
36,2,-0.206325,0.0138713,-0.17817,-1.04315,0.0783092,-0.339793,-0.142014,0,-0.142014,181000
37,2,-0.141116,0.0108738,-0.126046,-0.740129,0.0555612,-1.11483,-0.142014,0,-0.142014,181000
39,2,-0.00691197,-0.000262022,-0.0799229,-0.709259,0.0532438,0.578571,-0.142014,0,-0.142014,181000
38,2,-0.0720123,0.00707581,-0.0624882,-0.751029,0.0563794,-0.209938,-0.142014,0,-0.142014,181000
40,2,-0.00143527,-0.00262704,0.0253926,0,0,-1.22753,-0.142014,0,-0.142014,181000
41,2,0.000526431,-0.00226815,0.10422,0,0,-0.215526,-0.142014,0,-0.142014,181000
34,2,-0.445619,0.0352021,-0.32096,-1.46794,0.110198,-0.650941,-0.142014,0,-0.142014,182000
35,2,-0.330651,0.0250224,-0.259885,-1.10765,0.0831507,-1.22791,-0.142014,0,-0.142014,182000
36,2,-0.227188,0.0154375,-0.186928,-1.04315,0.0783092,-0.535993,-0.142014,0,-0.142014,182000
37,2,-0.155918,0.0119851,-0.150304,-0.740129,0.0555612,-1.31103,-0.142014,0,-0.142014,182000
38,2,-0.0870329,0.0082034,-0.0686484,-0.751029,0.0563794,-0.406138,-0.142014,0,-0.142014,182000
39,2,-0.0210972,0.000802855,-0.070313,-0.709259,0.0532438,0.382371,-0.142014,0,-0.142014,182000
40,2,-0.00143527,-0.00262704,-0.00111937,0,0,-1.42373,-0.142014,0,-0.142014,182000
41,2,0.000526431,-0.00226815,0.0979483,0,0,-0.411726,-0.142014,0,-0.142014,182000
34,2,-0.474978,0.0374061,-0.33594,-1.46794,0.110198,-0.847141,-0.142014,0,-0.142014,183000
35,2,-0.356594,0.0269699,-0.271664,-1.36953,0.10281,-0.440189,-0.142014,0,-0.142014,183000
36,2,-0.248051,0.0170037,-0.199609,-1.04315,0.0783092,-0.732193,-0.142014,0,-0.142014,183000
37,2,-0.17072,0.0130962,-0.178471,-0.736671,0.0553016,-1.39838,6.455,0.00191752,6.455,183000
38,2,-0.102053,0.00933099,-0.0787327,-0.751029,0.0563794,-0.602338,-0.142014,0,-0.142014,183000
39,2,-0.0352823,0.00186773,-0.0646271,-0.709259,0.0532438,0.186171,-0.142014,0,-0.142014,183000
40,2,-0.00143527,-0.00262704,-0.0315554,0,0,-1.61993,-0.142014,0,-0.142014,183000
41,2,0.000526431,-0.00226815,0.0877522,0,0,-0.607926,-0.142014,0,-0.142014,183000
35,2,-0.383984,0.0290261,-0.28243,-1.36953,0.10281,-0.636389,-0.142014,0,-0.142014,184000
36,2,-0.268915,0.0185698,-0.216214,-1.04315,0.0783092,-0.928393,-0.142014,0,-0.142014,184000
37,2,-0.19182,0.0146802,-0.179443,-1.0822,0.0812402,-0.0686883,-0.142014,0,-0.142014,184000
38,2,-0.117074,0.0104586,-0.092741,-0.751029,0.0563794,-0.798538,-0.142014,0,-0.142014,184000
40,2,-0.00143527,-0.00262704,-0.0659154,0,0,-1.81613,-0.142014,0,-0.142014,184000
39,2,-0.0494675,0.00293261,-0.0628652,-0.709259,0.0532438,-0.0100292,-0.142014,0,-0.142014,184000
41,2,0.000526431,-0.00226815,0.0736322,0,0,-0.804126,-0.142014,0,-0.142014,184000
35,2,-0.411375,0.0310823,-0.297119,-1.36953,0.10281,-0.832589,-0.142014,0,-0.142014,185000
36,2,-0.289778,0.020136,-0.236744,-1.04315,0.0783092,-1.12459,-0.142014,0,-0.142014,185000
37,2,-0.213464,0.016305,-0.182778,-1.0822,0.0812402,-0.264888,-0.142014,0,-0.142014,185000
38,2,-0.132095,0.0115862,-0.110673,-0.751029,0.0563794,-0.994738,-0.142014,0,-0.142014,185000
40,2,-0.00622309,-0.00226762,-0.086264,-0.766775,0.0575615,0.712805,-0.142014,0,-0.142014,185000
39,2,-0.0636527,0.00399749,-0.0650273,-0.709259,0.0532438,-0.206229,-0.142014,0,-0.142014,185000
41,2,0.000526431,-0.00226815,0.0555882,0,0,-1.00033,-0.142014,0,-0.142014,185000
35,2,-0.438766,0.0331385,-0.315732,-1.36953,0.10281,-1.02879,-0.142014,0,-0.142014,186000
36,2,-0.313517,0.0219181,-0.250034,-1.29216,0.0970023,-0.395883,-0.142014,0,-0.142014,186000
37,2,-0.235107,0.0179298,-0.190038,-1.0822,0.0812402,-0.461088,-0.142014,0,-0.142014,186000
38,2,-0.147115,0.0127138,-0.13253,-0.751029,0.0563794,-1.19094,-0.142014,0,-0.142014,186000
40,2,-0.0215586,-0.00111639,-0.0739694,-0.766775,0.0575615,0.516605,-0.142014,0,-0.142014,186000
39,2,-0.0778379,0.00506236,-0.0711134,-0.709259,0.0532438,-0.402429,-0.142014,0,-0.142014,186000
41,2,0.000526431,-0.00226815,0.0336202,0,0,-1.19653,-0.142014,0,-0.142014,186000
42,2,0.000851368,-0.00105632,0.0988712,0,0,-0.142735,-0.142014,0,-0.142014,186000
35,2,-0.467308,0.0352812,-0.332957,-1.51282,0.113567,-0.62021,-0.142014,0,-0.142014,187000
36,2,-0.33936,0.0238582,-0.259913,-1.29216,0.0970023,-0.592083,-0.142014,0,-0.142014,187000
37,2,-0.256751,0.0195546,-0.201221,-1.0822,0.0812402,-0.657288,-0.142014,0,-0.142014,187000
38,2,-0.162136,0.0138413,-0.15831,-0.751029,0.0563794,-1.38714,-0.142014,0,-0.142014,187000
39,2,-0.0920231,0.00612724,-0.0811235,-0.709259,0.0532438,-0.598629,-0.142014,0,-0.142014,187000
40,2,-0.0368941,3.48E-05,-0.0655988,-0.766775,0.0575615,0.320405,-0.142014,0,-0.142014,187000
41,2,0.000526431,-0.00226815,0.00772815,0,0,-1.39273,-0.142014,0,-0.142014,187000
42,2,0.000851368,-0.00105632,0.094055,0,0,-0.338935,-0.142014,0,-0.142014,187000
35,2,-0.497564,0.0375525,-0.347323,-1.51282,0.113567,-0.81641,-0.142014,0,-0.142014,188000
36,2,-0.365204,0.0257982,-0.273716,-1.29216,0.0970023,-0.788283,-0.142014,0,-0.142014,188000
37,2,-0.278395,0.0211794,-0.216328,-1.0822,0.0812402,-0.853488,-0.142014,0,-0.142014,188000
38,2,-0.178427,0.0150643,-0.180888,-1.10061,0.0826227,0.0772145,-0.142014,0,-0.142014,188000
39,2,-0.106208,0.00719212,-0.0950576,-0.709259,0.0532438,-0.794829,-0.142014,0,-0.142014,188000
40,2,-0.0522296,0.00118607,-0.0611522,-0.766775,0.0575615,0.124205,-0.142014,0,-0.142014,188000
41,2,0.000526431,-0.00226815,-0.0220879,0,0,-1.58893,-0.142014,0,-0.142014,188000
42,2,0.000851368,-0.00105632,0.0853148,0,0,-0.535135,-0.142014,0,-0.142014,188000
36,2,-0.391047,0.0277383,-0.291443,-1.29216,0.0970023,-0.984483,-0.142014,0,-0.142014,189000
37,2,-0.300039,0.0228042,-0.23536,-1.0822,0.0812402,-1.04969,-0.142014,0,-0.142014,189000
38,2,-0.200439,0.0167168,-0.181305,-1.10061,0.0826227,-0.118986,-0.142014,0,-0.142014,189000
39,2,-0.120393,0.00825699,-0.112916,-0.709259,0.0532438,-0.991029,-0.142014,0,-0.142014,189000
41,2,0.000526431,-0.00226815,-0.0558279,0,0,-1.78513,-0.142014,0,-0.142014,189000
40,2,-0.0675651,0.0023373,-0.0606296,-0.766775,0.0575615,-0.0719946,-0.142014,0,-0.142014,189000
42,2,0.000851368,-0.00105632,0.0726506,0,0,-0.731335,-0.142014,0,-0.142014,189000
36,2,-0.418254,0.0297807,-0.306837,-1.42561,0.10702,-0.610511,-0.142014,0,-0.142014,190000
37,2,-0.3217,0.0244302,-0.258161,-1.12767,0.0846535,-0.906472,6.39955,0.0933192,6.39955,190000
38,2,-0.222452,0.0183692,-0.185647,-1.10061,0.0826227,-0.315186,-0.142014,0,-0.142014,190000
39,2,-0.134579,0.00932187,-0.134698,-0.709259,0.0532438,-1.18723,-0.142014,0,-0.142014,190000
41,2,-0.000515119,-0.00218996,-0.0888786,-0.765081,0.0574344,0.832387,-1.79548,0.0812554,-1.79548,190000
40,2,-0.0829006,0.00348853,-0.064031,-0.766775,0.0575615,-0.268195,-0.142014,0,-0.142014,190000
42,2,0.000851368,-0.00105632,0.0560624,0,0,-0.927535,-0.142014,0,-0.142014,190000
36,2,-0.446766,0.0319211,-0.321009,-1.42561,0.10702,-0.806711,-0.142014,0,-0.142014,191000
37,2,-0.348311,0.0264279,-0.266259,-1.34174,0.100724,-0.481397,-0.142014,0,-0.142014,191000
38,2,-0.244464,0.0200217,-0.193912,-1.10061,0.0826227,-0.511386,-0.142014,0,-0.142014,191000
39,2,-0.148764,0.0103867,-0.160404,-0.709259,0.0532438,-1.38343,-0.142014,0,-0.142014,191000
41,2,-0.0160012,-0.00102742,-0.0754829,-0.774339,0.0581293,0.571014,-0.142014,0,-0.142014,191000
40,2,-0.0982361,0.00463976,-0.0713564,-0.766775,0.0575615,-0.464395,-0.142014,0,-0.142014,191000
42,2,0.000851368,-0.00105632,0.0355502,0,0,-1.12374,-0.142014,0,-0.142014,191000
43,2,0.0025917,-0.00134571,0.0903794,0,0,-0.134103,-0.142014,0,-0.142014,191000
36,2,-0.475366,0.0340681,-0.338558,-1.49557,0.112272,-0.670144,0.594116,0.0262376,0.594116,192000
37,2,-0.375146,0.0284424,-0.277849,-1.34174,0.100724,-0.677597,-0.142014,0,-0.142014,192000
38,2,-0.266476,0.0216741,-0.206101,-1.10061,0.0826227,-0.707586,-0.142014,0,-0.142014,192000
39,2,-0.166965,0.0117531,-0.169948,-1.03956,0.0780397,-0.0140453,-0.142014,0,-0.142014,192000
40,2,-0.113572,0.00579099,-0.0826058,-0.766775,0.0575615,-0.660595,-0.142014,0,-0.142014,192000
41,2,-0.031488,0.000135162,-0.0660241,-0.774339,0.0581293,0.374814,-0.142014,0,-0.142014,192000
42,2,0.000851368,-0.00105632,0.0111139,0,0,-1.31994,-0.142014,0,-0.142014,192000
43,2,0.0025917,-0.00134571,0.0857359,0,0,-0.330303,-0.142014,0,-0.142014,192000
37,2,-0.401981,0.0304569,-0.293362,-1.34174,0.100724,-0.873797,-0.142014,0,-0.142014,193000
38,2,-0.288488,0.0233266,-0.222214,-1.10061,0.0826227,-0.903786,-0.142014,0,-0.142014,193000
